year,title,imdb_id,id,rating,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender,original_title
1977,Stroszek,0075276,1477,0,107,1977,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0,Stroszek
1977,Annie Hall,0075686,1469,3,93,1977,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5757575757575757,1.6666666666666667,1.8571428571428572,2.0,Annie Hall
1977,"Goodbye Girl, The",0076095,1687,3,111,1977,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,,1.5,2.0,The Goodbye Girl
1977,Suspiria,0076786,1857,3,98,1977,it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,2.0,2.0,2.0,Suspiria
1977,3 Women,0075612,2524,3,124,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,2.0,2.0,3 Women
1977,House,0076162,2534,3,88,1977,ja,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.0,2.0,,,ハウス
1977,A Special Day,0076085,3366,2,110,1977,it,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,Una giornata particolare
1977,A Bridge Too Far,0075784,2983,1,175,1977,en,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.9696969696969695,2.0,1.75,2.0,A Bridge Too Far
1977,ABBA: The Movie,0075617,3248,1,95,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,2.0,2.0,2.0,ABBA - The Movie
1977,Death Trap!,0074455,3567,3,91,1976,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,2.0,Eaten Alive
1977,Close Encounters of the Third Kind,0075860,3610,1,135,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9,1.5,1.4,2.0,Close Encounters of the Third Kind
1977,A Little Night Music,0076319,3720,3,124,1977,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2727272727272727,,,,A Little Night Music
1977,"Man Who Loved Women, The",0076155,3952,1,119,1977,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4,1.0,2.0,1.0,L'Homme qui aimait les femmes
1977,Eraserhead,0074486,4147,0,89,1977,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.5555555555555556,2.0,2.0,2.0,Eraserhead
1977,"Sentinel, The",0076683,4200,3,92,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Sentinel
1977,High Anxiety,0076141,4474,1,94,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.818181818181818,2.0,2.0,2.0,High Anxiety
1977,Slap Shot,0076723,9184,3,123,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7333333333333334,2.0,1.6666666666666667,1.0,Slap Shot
1977,Damnation Alley,0075909,5694,0,91,1977,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9,2.0,1.8571428571428572,2.0,Damnation Alley
1977,"Spy Who Loved Me, The",0076752,5723,1,125,1977,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7916666666666667,2.0,1.75,2.0,The Spy Who Loved Me
1977,Martin,0077914,7034,1,95,1978,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.75,2.0,2.0,2.0,Martin
1977,"Hills Have Eyes, The",0077681,7195,3,89,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7777777777777777,2.0,2.0,2.0,The Hills Have Eyes
1977,Desperate Living,0075936,7250,3,90,1977,en,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.5,2.0,,2.0,Desperate Living
1977,"Kentucky Fried Movie, The",0076257,7695,1,83,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,1.5,2.0,The Kentucky Fried Movie
1977,Kingdom of the Spiders,0076271,7728,3,97,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.375,1.0,1.5,,Kingdom of the Spiders
1977,Orca,0076504,8401,1,92,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.75,2.0,2.0,2.0,Orca: The Killer Whale
1977,Pete&#39;s Dragon,0076538,8439,2,128,1977,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.7142857142857142,2.0,2.0,2.0,Pete's Dragon
1977,"Duelists, The",0075968,8860,1,100,1977,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.5,2.0,The Duellists
1977,Peppermint Soda,0075939,9113,3,97,1977,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,,1.0,Diabolo menthe
1977,Planet of Dinosaurs,0078089,9211,3,84,1977,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,1.0,,,Planet of Dinosaurs
1977,Rabid,0076590,9401,3,91,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4545454545454546,2.0,2.0,2.0,Rabid
1977,"Man in the Iron Mask, The",0074853,9580,2,100,1977,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.625,2.0,1.5,2.0,The Man in the Iron Mask
1977,Pumping Iron,0076578,9623,0,85,1977,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,,2.0,Pumping Iron
1977,Emmanuelle 3,0077497,9757,3,100,1977,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,2.0,Goodbye Emmanuelle
1977,Love Camp,0074548,9759,3,71,1977,de,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,2.0,,,Frauen im Liebeslager
1977,March or Die,0076175,9775,0,107,1977,en,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.9090909090909092,,1.5,,March or Die
1977,"Hobbit, The",0077687,10607,0,77,1977,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.0,2.0,2.0,2.0,The Hobbit
1978,Days of Heaven,0077405,238,3,94,1978,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,1.6666666666666667,2.0,Days of Heaven
1978,Animal House,0077975,303,2,109,1978,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7272727272727273,2.0,2.0,2.0,Animal House
1978,Quel maledetto treno blindato,0076584,405,0,99,1978,it,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.8,2.0,,2.0,Quel maledetto treno blindato
1978,Grease,0077631,753,3,110,1978,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4545454545454546,1.5,2.0,,Grease
1978,"Star Wars Holiday Special, The",0193524,1047,1,97,1978,en,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.7058823529411764,,2.0,2.0,The Star Wars Holiday Special
1978,"Shout, The",0078259,1200,0,86,1978,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Shout
1978,Damien: Omen II,0077394,1284,2,107,1978,en,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.8461538461538465,2.0,2.0,2.0,Damien: Omen II
1978,Dawn of the Dead,0077402,1503,0,127,1978,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7333333333333334,1.5,2.0,2.0,Dawn of the Dead
1978,Interiors,0077742,1658,3,93,1978,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,2.0,2.0,2.0,Interiors
1978,Superman,0078346,1999,1,143,1978,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.7674418604651163,2.0,2.0,2.0,Superman
1978,Watership Down,0078480,2282,1,88,1978,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.9230769230769231,2.0,2.0,2.0,Watership Down
1978,Avalanche,0077189,2584,2,94,1978,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.75,2.0,2.0,,Avalanche
1978,Halloween,0077651,2815,3,91,1978,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6,2.0,1.5,1.5,Halloween
1978,Death on the Nile,0077413,2965,3,140,1978,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.588235294117647,2.0,2.0,1.5,Death on the Nile
1978,Girlfriends,0077613,3048,3,86,1978,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8,,1.0,,Girlfriends
1978,Midnight Express,0077928,3419,0,121,1978,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8888888888888888,2.0,2.0,2.0,Midnight Express
1978,La cage aux folles,0077288,4111,2,99,1978,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,,2.0,La Cage aux folles
1978,I Spit on Your Grave,0077713,4905,0,101,1978,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,2.0,2.0,2.0,Day of the Woman
1978,"Wiz, The",0078504,5331,3,134,1978,en,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1.4444444444444444,2.0,2.0,2.0,The Wiz
1978,Foul Play,0077578,6406,3,116,1978,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.6,2.0,2.0,2.0,Foul Play
1978,Magic,0077889,6638,1,107,1978,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.625,2.0,1.75,2.0,Magic
1978,"Boys from Brazil, The",0077269,6695,1,125,1978,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.6875,2.0,,2.0,The Boys from Brazil
1978,Jaws 2,0077766,7223,2,116,1978,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.625,2.0,2.0,2.0,Jaws 2
1978,Starcrash,0079946,8160,3,94,1978,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.625,2.0,2.0,2.0,Starcrash
1978,"Lord of the Rings, The",0077869,8437,1,132,1978,en,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1.9333333333333331,2.0,2.0,2.0,The Lord of the Rings
1978,Gray Lady Down,0077629,8701,2,111,1978,en,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1.875,2.0,2.0,2.0,Gray Lady Down
1978,Pretty Baby,0078111,8721,2,110,1978,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.375,2.0,1.5,1.3333333333333333,Pretty Baby
1978,"Brink&#39;s Job, The",0077275,8887,1,104,1978,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.875,,,2.0,The Brink's Job
1978,"Driver, The",0077474,9227,0,91,1978,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,1.6666666666666667,2.0,The Driver
1978,Convoy,0077369,9518,0,110,1978,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.75,,2.0,,Convoy
1978,Lo chiamavano Bulldozer,0077864,9560,0,110,1978,it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,,,Lo chiamavano Bulldozer
1978,Jubilee,0076240,10068,3,106,1978,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.6363636363636365,,,,Jubilee
1978,Someone&#39;s Watching Me,0078295,10519,3,97,1978,en,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,Someone's Watching Me!
1978,Piranha,0078087,10575,3,94,1978,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7222222222222223,2.0,2.0,2.0,Piranha
1978,"Last Waltz, The",0077838,10611,1,117,1978,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8235294117647056,1.6666666666666667,2.0,2.0,The Last Waltz
1978,An Unmarried Woman,0078444,10965,3,124,1978,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,2.0,2.0,2.0,An Unmarried Woman
1979,Alien,0078748,13,3,117,1979,en,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.625,2.0,1.6666666666666667,2.0,Alien
1979,Manhattan,0079522,403,1,96,1979,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,1.8,2.0,Manhattan
1979,"Warriors, The",0080120,695,1,93,1979,en,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Warriors
1979,Life of Brian,0079470,787,3,94,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.818181818181818,2.0,2.0,2.0,Life of Brian
1979,"Frisco Kid, The",0079180,846,1,114,1979,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.875,2.0,2.0,,The Frisco Kid
1979,Die Blechtrommel,0078875,1020,3,142,1979,de,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,2.0,Die Blechtrommel
1979,Star Trek: The Motion Picture,0079945,1300,1,132,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.75,2.0,2.0,2.0,Star Trek: The Motion Picture
1979,All That Jazz,0078754,1222,2,123,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6666666666666667,,2.0,,All That Jazz
1979,Being There,0078841,1699,2,130,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6923076923076923,2.0,2.0,2.0,Being There
1979,"Marriage of Maria Braun, The",0079095,1766,3,116,1979,de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,2.0,Die Ehe der Maria Braun
1979,"In-Laws, The",0079336,2187,3,103,1979,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.75,2.0,2.0,,The In-Laws
1979,Apocalypse Now,0078788,2227,0,153,1979,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.870967741935484,2.0,2.0,2.0,Apocalypse Now
1979,"China Syndrome, The",0078966,2284,3,122,1979,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.9166666666666667,2.0,2.0,2.0,The China Syndrome
1979,"Jerk, The",0079367,2327,1,94,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6875,2.0,1.75,2.0,The Jerk
1979,Nosferatu the Vampyre,0079641,2496,0,107,1979,de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0,Nosferatu: Phantom der Nacht
1979,Escape from Alcatraz,0079116,3420,0,111,1979,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9259259259259256,2.0,1.6666666666666667,2.0,Escape from Alcatraz
1979,Moonraker,0079574,3504,1,126,1979,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.6923076923076923,1.5,1.75,2.0,Moonraker
1979,Quadrophenia,0079766,4599,1,120,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.9333333333333331,,2.0,2.0,Quadrophenia
1979,"Amityville Horror, The",0078767,4687,3,117,1979,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.6,2.0,2.0,2.0,The Amityville Horror
1979,Rock &#39;n&#39; Roll High School,0079813,4741,3,93,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7,2.0,2.0,2.0,Rock 'n' Roll High School
1979,My Brilliant Career,0079596,4797,3,100,1979,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,1.0,1.0,,My Brilliant Career
1979,Time After Time,0080025,5234,2,112,1979,en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1.7272727272727273,2.0,1.6666666666666667,2.0,Time After Time
1979,Meatballs,0079540,5415,3,92,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5833333333333333,2.0,,2.0,Meatballs
1979,Angels&#39; Brigade,0078778,5708,3,97,1979,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7272727272727273,2.0,,2.0,Angels' Brigade
1979,Mad Max,0079501,6290,3,93,1979,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,Mad Max
1979,Rocky II,0079817,6870,1,119,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8461538461538465,2.0,2.0,2.0,Rocky II
1979,Phantasm,0079714,7092,1,89,1979,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6363636363636365,2.0,,2.0,Phantasm
1979,"Black Hole, The",0078869,7233,0,98,1979,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.8888888888888888,1.5,,2.0,The Black Hole
1979,Hair,0079261,7636,3,121,1979,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1.5454545454545454,2.0,2.0,2.0,Hair
1979,Kramer vs. Kramer,0079417,7645,1,105,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.5,1.3333333333333333,2.0,Kramer vs. Kramer
1979,Tourist Trap,0080040,8168,3,90,1979,en,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.3333333333333333,2.0,2.0,2.0,Tourist Trap
1979,Rupan sansei: Kariosutoro no shiro,0079833,8510,3,110,1979,ja,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2.0,2.0,,2.0,Rupan sansei: Kariosutoro no shiro
1979,Murder by Natural Causes,0079593,8516,1,100,1979,en,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.8333333333333333,2.0,,2.0,Murder by Natural Causes
1979,"Muppet Movie, The",0079588,8987,2,97,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.8571428571428572,2.0,2.0,2.0,The Muppet Movie
1979,Scum,0079871,9417,0,98,1979,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1.6666666666666667,,Scum
1979,Buffet froid,0078913,9638,0,89,1979,fr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,2.0,,2.0,Buffet Froid
1979,"North Avenue Irregulars, The",0079639,9857,3,100,1979,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.2857142857142858,2.0,,2.0,The North Avenue Irregulars
1979,"Rose, The",0079826,9876,1,125,1979,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.9090909090909092,2.0,2.0,2.0,The Rose
1979,Norma Rae,0079638,9966,3,110,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.25,2.0,Norma Rae
1979,Beneath the Valley of the Ultra-Vixens,0078846,10470,2,93,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,,1.0,2.0,Beneath the Valley of the Ultra-Vixens
1980,"Blues Brothers, The",0080455,208,1,133,1980,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.75,2.0,2.0,2.0,The Blues Brothers
1980,Fame,0080716,360,3,134,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,,Fame
1980,Star Wars: Episode V - The Empire Strikes Back,0080684,670,0,124,1980,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9210526315789471,2.0,1.75,1.6666666666666667,The Empire Strikes Back
1980,Nine to Five (9 to 5),0080319,863,3,110,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,,2.0,Nine to Five
1980,Airplane!,0080339,873,3,88,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,2.0,2.0,Airplane!
1980,"Shining, The",0081505,930,2,144,1980,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.875,2.0,2.0,1.6666666666666667,The Shining
1980,Raging Bull,0081398,1437,1,129,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8888888888888888,2.0,1.75,2.0,Raging Bull
1980,Atlantic City,0080388,1223,3,104,1980,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8235294117647056,2.0,2.0,2.0,Atlantic City
1980,La terrazza,0081616,1472,3,124,1980,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5333333333333334,2.0,,,La terrazza
1980,"Nude Bomb, The",0081249,1845,1,94,1980,en,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.5555555555555556,2.0,,2.0,The Nude Bomb
1980,Any Which Way You Can,0080377,2068,1,115,1980,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7272727272727273,2.0,,2.0,Any Which Way You Can
1980,Resurrection,0081414,2142,1,103,1980,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.625,2.0,,2.0,Resurrection
1980,Cannibal Holocaust,0078935,2278,1,95,1980,it,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8571428571428572,2.0,,,Cannibal Holocaust
1980,"Fog, The",0080749,2484,3,89,1980,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,2.0,1.6666666666666667,1.5,The Fog
1980,Little Darlings,0081060,2799,3,96,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4285714285714286,2.0,,,Little Darlings
1980,Private Benjamin,0081375,2883,3,109,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,1.5,1.6666666666666667,Private Benjamin
1980,Xanadu,0081777,3254,3,96,1980,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.1666666666666667,2.0,1.5,,Xanadu
1980,Cruising,0080569,3427,0,102,1980,en,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1.9090909090909092,,2.0,,Cruising
1980,"Pepi, Luci, Bom and Other Girls Like Mom",0081323,3673,3,82,1980,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,2.0,,2.0,"Pepi, Luci, Bom y otras chicas del montón"
1980,Flash Gordon,0080745,3858,3,111,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647058823529411,,2.0,2.0,Flash Gordon
1980,Somewhere in Time,0081534,3873,2,103,1980,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.0,2.0,Somewhere in Time
1980,Can&#39;t Stop the Music,0080492,3962,3,124,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1428571428571428,1.0,,2.0,Can't Stop the Music
1980,Superman II,0081573,4282,3,127,1980,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8333333333333333,2.0,1.8,2.0,Superman II
1980,Friday the 13th,0080761,4569,3,95,1980,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7142857142857142,2.0,1.75,2.0,Friday the 13th
1980,Coal Miner&#39;s Daughter,0080549,5681,3,125,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6666666666666667,2.0,1.75,1.5,Coal Miner's Daughter
1980,"Blue Lagoon, The",0080453,6395,0,104,1980,en,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.7142857142857142,2.0,2.0,2.0,The Blue Lagoon
1980,"Ninth Configuration, The",0081237,6877,0,118,1980,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2.0,2.0,2.0,2.0,The Ninth Configuration
1980,Ordinary People,0081283,7192,2,124,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,1.5,1.5,1.5,Ordinary People
1980,Battle Beyond the Stars,0080421,7307,2,104,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6153846153846154,,2.0,2.0,Battle Beyond the Stars
1980,Nightmare City,0080931,7389,3,92,1980,it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7,2.0,,,Incubo sulla città contaminata
1980,"Final Countdown, The",0080736,7401,0,103,1980,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,The Final Countdown
1980,"Mirror Crack&#39;d, The",0081163,8116,3,105,1980,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,2.0,2.0,1.5,The Mirror Crack'd
1980,Maniac,0081114,8402,3,87,1980,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,2.0,2.0,2.0,Maniac
1980,Popeye,0081353,8945,3,114,1980,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1.875,2.0,2.0,,Popeye
1980,"Party, The",0082100,9523,3,110,1980,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,1.5,La Boum
1980,American Gigolo,0080365,9781,3,117,1980,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,1.0,2.0,,American Gigolo
1980,Kagemusha,0080979,9819,0,180,1980,ja,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,2.0,2.0,影武者
1980,Health,0079256,10430,3,105,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5555555555555556,2.0,,,HealtH
1980,Caddyshack,0080487,10875,2,98,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7692307692307692,2.0,2.0,2.0,Caddyshack
1980,Cannibal! the Musical,0115819,11447,3,97,1993,en,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.875,2.0,2.0,2.0,Cannibal! The Musical
1981,Raiders of the Lost Ark,0082971,340,3,115,1981,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.96,2.0,1.7142857142857142,2.0,Raiders of the Lost Ark
