id,imdb_id,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
68894,tt0238588,116.0,2000,en,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,,1.0
634,tt0243155,97.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4444444444444444,1.0,1.5555555555555556,1.5
10956,tt0245686,91.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1.7777777777777777,1.0,2.0,2.0
19366,tt0236348,98.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5833333333333333,1.0,2.0,1.0
136558,tt2043893,88.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7647058823529411,,1.0,
28308,tt0201485,109.0,2001,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8888888888888888,2.0,2.0,2.0
9519,tt0221073,94.0,2000,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
196280,tt0210149,98.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
9290,tt0231402,92.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8235294117647058,,1.8333333333333333,2.0
13166,tt0240515,87.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8571428571428572,1.5,1.6666666666666667,2.0
32590,tt0240402,88.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,,,1.0
47643,tt0116882,95.0,1996,en,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.0,,
111,tt0086250,170.0,1983,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7446808510638299,2.0,2.0,2.0
32488,tt0055895,117.0,1962,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.64,1.5,,2.0
10477,tt0132245,116.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6923076923076923,2.0,2.0,2.0
12484,tt0245120,90.0,2001,en,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1.5555555555555556,2.0,1.5,2.0
2144,tt0203755,93.0,2001,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5454545454545454,2.0,1.3333333333333333,
24113,tt0141907,104.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4444444444444444,2.0,,
118052,tt0234570,89.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.75,2.0,1.3333333333333333,
1734,tt0209163,130.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.7857142857142858,2.0,1.5,2.0
8076,tt0162023,92.0,1999,de,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1.8,2.0,,
4973,tt0240913,92.0,2000,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,2.0,1.6666666666666667,1.5
849,tt0085811,117.0,1983,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8571428571428572,2.0,1.6666666666666667,
27223,tt0089504,91.0,1985,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,2.0,2.0
2981,tt0016039,106.0,1925,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.7,,,1.5
39266,tt0025913,114.0,1935,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.5
31863,tt0098524,105.0,1989,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8181818181818181,2.0,2.0,2.0
11307,tt0084917,136.0,1982,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3571428571428572,2.0,1.5,2.0
46498,tt0062776,124.0,1968,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.5833333333333333,2.0,,
11163,tt0064940,129.0,1969,it,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.7692307692307692,1.5,2.0,2.0
11035,tt0069191,128.0,1972,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,1.5,2.0,2.0
18691,tt0060429,87.0,1966,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3636363636363635,2.0,,
3784,tt0101912,118.0,1991,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,2.0,
78133,tt0107130,104.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,1.5,2.0
22829,tt0058453,110.0,1964,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8888888888888888,2.0,,2.0
11936,tt0080539,149.0,1980,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4,1.5,2.0,2.0
25221,tt0101902,138.0,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,2.0,2.0
19494,tt0080319,110.0,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,,2.0
40842,tt0079638,110.0,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.25,2.0
19357,tt0090098,87.0,1985,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8571428571428572,2.0,2.0,2.0
33743,tt0045464,89.0,1953,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.0,2.0,2.0,2.0
32924,tt0096875,98.0,1990,en,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7692307692307692,1.5,1.0,1.0
9062,tt0066011,99.0,1970,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,2.0,2.0
11174,tt0093713,157.0,1987,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,2.0,2.0
934,tt0048021,122.0,1955,fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6666666666666667,,2.0,
9476,tt0183790,132.0,2001,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.7857142857142858,2.0,1.5714285714285714,2.0
37691,tt0212826,110.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4444444444444444,2.0,,2.0
10613,tt0208911,110.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,,1.7142857142857142,2.0
5852,tt0225071,102.0,2001,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7407407407407407,,1.7777777777777777,2.0
808,tt0126029,90.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.8636363636363635,1.3333333333333333,1.7,2.0
824,tt0203009,127.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6923076923076923,2.0,1.3333333333333333,2.0
29572,tt0206917,96.0,2000,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6,1.0,,1.0
48109,tt0234407,95.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0
50541,tt0077716,108.0,1978,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.6666666666666667,2.0
26255,tt0102343,97.0,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,2.0,2.0,2.0
22414,tt0100395,101.0,1990,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6363636363636365,2.0,,1.0
43329,tt0046719,91.0,1954,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9090909090909092,2.0,2.0,2.0
42233,tt0074254,123.0,1976,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9230769230769231,2.0,2.0,2.0
1406,tt0101587,112.0,1991,en,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1.7,2.0,1.5,2.0
13554,tt0095082,119.0,1988,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8636363636363635,2.0,1.0,2.0
17664,tt0052902,115.0,1959,en,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8823529411764706,,2.0,2.0
66035,tt0048248,104.0,1955,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7272727272727273,2.0,2.0,
41050,tt0054130,115.0,1961,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,2.0
1632,tt0095647,128.0,1988,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8928571428571428,2.0,1.75,2.0
966,tt0054047,128.0,1960,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9583333333333333,2.0,2.0,2.0
12639,tt0060897,95.0,1966,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0
301,tt0053221,141.0,1959,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9230769230769231,2.0,,1.5
31527,tt0025746,104.0,1934,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,
4988,tt0078227,108.0,1977,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7777777777777777,2.0,,2.0
12623,tt0094082,121.0,1987,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,,2.0
11896,tt0094142,88.0,1987,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7222222222222223,2.0,1.5,2.0
25538,tt0244316,173.0,2000,zh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,,2.0
17971,tt0081159,112.0,1980,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0,2.0,,2.0
6498,tt0110631,107.0,1994,da,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8,2.0,,2.0
15497,tt0041996,132.0,1949,en,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,
21876,tt0059885,117.0,1965,en,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1.9473684210526316,2.0,2.0,2.0
11090,tt0255798,84.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1.9,2.0
14034,tt0161083,94.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,,2.0
21056,tt0212815,117.0,2000,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,2.0
9397,tt0251075,101.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7222222222222223,2.0,1.8571428571428572,2.0
9705,tt0244244,99.0,2001,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8,2.0,2.0,
26475,tt0254099,115.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4666666666666666,1.5,1.3333333333333333,1.5
56934,tt0212827,99.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.7142857142857142,2.0,,
29937,tt0234288,120.0,2000,cs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.6666666666666667,2.0,,
49922,tt0194530,95.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5833333333333333,2.0,1.3333333333333333,
10364,tt0065528,121.0,1970,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8888888888888888,2.0,2.0,
32458,tt0116344,53.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,1.5,1.6666666666666667,2.0
1089,tt0102685,120.0,1991,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7391304347826086,1.0,2.0,
38043,tt0098300,98.0,1989,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5333333333333334,1.0,,
9967,tt0086508,105.0,1983,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.75,2.0,2.0,2.0
17494,tt0105699,117.0,1992,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7727272727272727,2.0,,2.0
17465,tt0092272,110.0,1986,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,
759,tt0045810,91.0,1953,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666666667,,2.0,1.6666666666666667
10297,tt0045891,95.0,1953,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,2.0,2.0
29393,tt0051885,72.0,1958,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.375,2.0,2.0,
10653,tt0048605,105.0,1955,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,,2.0,2.0
21468,tt0047574,117.0,1954,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6842105263157894,2.0,2.0,2.0
9576,tt0084805,116.0,1982,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4814814814814814,2.0,1.8333333333333333,1.8
22323,tt0090770,91.0,1985,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8333333333333333,,2.0,2.0
31935,tt0066471,145.0,1970,en,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
10865,tt0230011,95.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.7142857142857142,2.0,1.5,2.0
1995,tt0146316,100.0,2001,en,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1.8333333333333333,1.5,1.6666666666666667,2.0
10808,tt0240462,87.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.605263157894737,1.5,1.2727272727272727,2.0
9799,tt0232500,106.0,2001,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.85,1.6666666666666667,1.5,2.0
644,tt0212720,146.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8181818181818181,1.75,1.4444444444444444,2.0
16161,tt0255819,130.0,2001,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0
10691,tt0250224,99.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4444444444444444,1.5,1.4,2.0
10615,tt0258038,81.0,2001,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.75,2.0,2.0,2.0
21488,tt0228242,95.0,2000,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.75,,1.0,
59733,tt0284067,98.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.5,2.0,
11826,tt0203119,89.0,2000,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,2.0,2.0
24470,tt0179473,104.0,2000,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1.875,2.0,,2.0
9301,tt0203632,135.0,2000,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0
11444,tt0243493,84.0,2001,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666666667,2.0,2.0,2.0
15564,tt0226648,40.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,2.0
60670,tt0228786,106.0,2000,fr,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7777777777777777,2.0,,2.0
40880,tt0210217,124.0,2001,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.6428571428571428,2.0,,
10992,tt0239395,87.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.625,,2.0,2.0
2140,tt0271027,98.0,2001,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0
4248,tt0257106,83.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,1.7058823529411764,1.9230769230769231
17612,tt0245238,103.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,1.0,1.0,1.0
3134,tt0249380,77.0,2000,fr,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8235294117647058,1.0,,1.0
34899,tt0224578,112.0,2000,vi,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0
8217,tt0099012,102.0,1990,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3529411764705883,2.0,1.6666666666666667,2.0
22478,tt0094663,84.0,1988,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,,2.0
26483,tt0058953,98.0,1965,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6153846153846154,2.0,,2.0
24382,tt0052216,106.0,1958,it,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,,,1.8
11286,tt0082136,95.0,1981,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7083333333333333,2.0,2.0,
11950,tt0087032,108.0,1984,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.8095238095238095,2.0,2.0,2.0
12236,tt0098369,94.0,1989,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.75,,2.0,
36245,tt0058249,101.0,1964,fr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5384615384615385,2.0,2.0,2.0
43342,tt0045699,83.0,1953,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,2.0,2.0
15875,tt0057007,109.0,1963,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.75,,,2.0
26573,tt0059124,88.0,1965,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6363636363636365,2.0,2.0,2.0
23439,tt0053925,79.0,1960,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,2.0
10728,tt0016847,116.0,1926,de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.5,2.0,2.0,
5991,tt0015064,90.0,1924,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,2.0,2.0
11697,tt0056217,123.0,1962,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8823529411764706,,2.0,2.0
6106,tt0091886,123.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7692307692307692,2.0,2.0,2.0
22477,tt0093940,82.0,1987,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,1.5,1.6,2.0
19200,tt0105378,85.0,1991,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.65,2.0,2.0,2.0
11300,tt0091983,113.0,1986,en,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.75,2.0,1.8571428571428572,
16211,tt0059740,122.0,1965,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9444444444444444,,2.0,2.0
28650,tt0069372,91.0,1972,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,2.0,,2.0
42780,tt0059878,81.0,1965,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0
32569,tt0057693,79.0,1963,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8,2.0,2.0,2.0
20075,tt0082163,88.0,1981,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5333333333333334,2.0,2.0,2.0
28430,tt0054790,98.0,1961,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0
28794,tt0082966,82.0,1981,it,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5555555555555556,2.0,,2.0
20197,tt0084788,90.0,1982,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6111111111111112,,1.5,2.0
43316,tt0047811,89.0,1955,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5384615384615385,2.0,,1.0
34689,tt0046754,128.0,1954,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5833333333333333,2.0,,2.0
25690,tt0118734,98.0,1997,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.5,2.0,,2.0
10238,tt0069467,91.0,1972,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,2.0,2.0
18929,tt0053796,96.0,1960,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.5,2.0,1.6666666666666667,2.0
4789,tt0065777,95.0,1970,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,2.0
32595,tt0093227,94.0,1987,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.75,,,2.0
18030,tt0048261,106.0,1955,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.625,2.0,2.0,2.0
18988,tt0063227,134.0,1968,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0
11536,tt0055184,124.0,1961,en,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.7,2.0,2.0,2.0
10339,tt0049513,116.0,1956,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.0,2.0,2.0
39875,tt0102690,91.0,1991,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5555555555555556,2.0,2.0,2.0
50031,tt0028167,85.0,1936,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,2.0,
976,tt0051036,96.0,1957,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0
69605,tt0049966,99.0,1956,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6923076923076923,2.0,2.0,2.0
65632,tt0059095,92.0,1965,it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,,2.0,2.0
29471,tt0089716,144.0,1985,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,,,2.0
4780,tt0074991,98.0,1976,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.5714285714285714,1.5,,2.0
11906,tt0076786,98.0,1977,it,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,2.0,2.0,2.0
11713,tt0068767,108.0,1972,zh,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,2.0,2.0
9589,tt0082176,138.0,1981,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,2.0,2.0
12481,tt0067824,100.0,1971,zh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,2.0,2.0,2.0
13333,tt0077594,94.0,1978,cn,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,2.0
13938,tt0089461,108.0,1985,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7272727272727273,2.0,2.0,2.0
10540,tt0082869,112.0,1981,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7272727272727273,2.0,1.5,2.0
9462,tt0068935,100.0,1972,cn,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6,2.0,2.0,2.0
2114,tt0173840,106.0,2001,en,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1.6666666666666667,,2.0,2.0
8835,tt0250494,96.0,2001,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35,2.0,2.0,1.0
11371,tt0227445,124.0,2001,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8571428571428572,1.5,1.6666666666666667,2.0
9517,tt0242193,113.0,2001,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.625,2.0,2.0,2.0
25985,tt0273300,97.0,2001,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,,2.0
15745,tt0227005,94.0,2001,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.7272727272727273,2.0,2.0,2.0
24977,tt0245280,46.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
58904,tt0278475,38.0,2001,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.0,2.0,,2.0
13795,tt0130445,40.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,
103488,tt0159423,40.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,1.5,2.0
38965,tt0094593,93.0,1988,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.6,2.0,2.0,2.0
